assunto,cod_assunto,descricao_lei
Incapacidade Laborativa Parcial,6108,Artigo 6 da Lei nº 6.367 de 19 de Outubro de 1976
Incapacidade Laborativa Temporária,6110,Artigo 6 da Lei nº 6.367 de 19 de Outubro de 1976
Incêndio,3492,Artigo 250 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Incêndio,9774,Artigo 250 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Incêndio,10834,Artigo 268 do Decreto Lei nº 1.001 de 21 de Outubro de 1969
Incêndio,11189,Artigo 268 do Decreto Lei nº 1.001 de 21 de Outubro de 1969
Incêndio culposo,11961,Parágrafo 2 Artigo 250 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Incêndio,11961,Artigo 250 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Incêndio culposo,11962,Parágrafo 2 Artigo 250 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Incêndio,11962,Artigo 250 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Incentivos fiscais,6003,Parágrafo 3 Artigo 227 da Constituição Federal de 1988
Incentivos fiscais,6003,Parágrafo 3 Artigo 195 da Constituição Federal de 1988
Incentivos fiscais,6003,Parágrafo 3 Artigo 156 da Constituição Federal de 1988
Incentivos fiscais,6003,Artigo 151 da Constituição Federal de 1988
Incentivos fiscais,6003,Parágrafo 2 Artigo 43 da Constituição Federal de 1988
Incidência na Execução Não Embargada,14845,Artigo 1D da Lei nº 9.494 de 10 de Setembro de 1997
Incidência sobre Ações de Companhias Abertas,5949,Artigo 1 da Lei nº 8.033 de 12 de Abril de 1990
Incidência sobre Benefícios Pagos Acumuladamente,14992,Artigo 12 da Lei nº 7.713 de 22 de Dezembro de 1988
Incidência sobre Lucro Imobiliário,5926,Artigo 22 da Lei nº 7.713 de 22 de Dezembro de 1988
Incidência sobre Lucro Imobiliário,5926,Artigo 21 da Lei nº 7.713 de 22 de Dezembro de 1988
Incidência sobre Lucro Imobiliário,5926,Artigo 20 da Lei nº 7.713 de 22 de Dezembro de 1988
Incidência sobre Lucro Imobiliário,5926,Artigo 19 da Lei nº 7.713 de 22 de Dezembro de 1988
Incidência sobre Lucro Imobiliário,5926,Artigo 18 da Lei nº 7.713 de 22 de Dezembro de 1988
Incidência sobre Participação nos Lucros,5925,Artigo 35 da Lei nº 7.713 de 22 de Dezembro de 1988
Incitação ao Crime,5869,Artigo 286 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Incitação ao Crime,9805,Artigo 286 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Incitamento,11303,Artigo 155 do Decreto Lei nº 1.001 de 21 de Outubro de 1969
Inclusão de Dependente,6171,Artigo 22 do Decreto nº 3.048 de 06 de Maio de 1999
Inclusão Indevida em Cadastro de Inadimplentes,6226,Artigo 43 da Lei nº 8.078 de 11 de Setembro de 1990
Incompatibilidade para o Oficialato,11093,Artigo 101 do Decreto Lei nº 1.001 de 21 de Outubro de 1969
Incorporação de Partidos Políticos,11763,Parágrafo 7 Artigo 29 da Lei nº 9.096 de 19 de Setembro de 1995
Incorporação de Partidos Políticos,11763,Parágrafo 6 Artigo 29 da Lei nº 9.096 de 19 de Setembro de 1995
Incorporação de Partidos Políticos,11763,Parágrafo 3 Artigo 29 da Lei nº 9.096 de 19 de Setembro de 1995
Incorporação de Partidos Políticos,11763,Parágrafo 2 Artigo 29 da Lei nº 9.096 de 19 de Setembro de 1995
Incorporação Imobiliária,10470,Artigo 1 da Lei nº 4.591 de 16 de Dezembro de 1964
Indenização por Dano Material,10502,Parágrafo 6 Artigo 37 da Constituição Federal de 1988
Indenização por Dano Material,7780,Artigo 20 da Lei nº 8.078 de 11 de Setembro de 1990
Indenização por Dano Material,7780,Parágrafo 1 Artigo 18 da Lei nº 8.078 de 11 de Setembro de 1990
Indenização por Dano Material,7780,Artigo 18 da Lei nº 8.078 de 11 de Setembro de 1990
Indenização por Dano Material,7780,Artigo 14 da Lei nº 8.078 de 11 de Setembro de 1990
Indenização por Dano Material,7780,Artigo 12 da Lei nº 8.078 de 11 de Setembro de 1990
Indenização Trabalhista,6058,"Artigo 195 da Alínea ""b"" do Constituição Federal de 1988"
Indenizações Regulares,10340,Artigo 53 da Lei nº 6.880 de 09 de Dezembro de 1980
"Índice de 4,02% da Lei 8.222/91",6154,Artigo 10 da Lei nº 8.222 de 05 de Setembro de 1991
Indignidade para o Oficialato,11094,Artigo 100 do Decreto Lei nº 1.001 de 21 de Outubro de 1969
Indisponibilidade / Seqüestro de Bens,10913,Artigo 199 do Decreto Lei nº 1.002 de 21 de Outubro de 1969
Indisponibilidade / Seqüestro de Bens,10913,Artigo 125 do Decreto Lei nº 3.689 de 03 de Outubro de 1941
Indisponibilidade de Bens,10206,Artigo 7 da Lei nº 8.429 de 02 de Junho de 1992
Indisponibilidade de Bens,10212,Artigo 7 da Lei nº 8.429 de 02 de Junho de 1992
Indisponibilidade de Bens,10218,Artigo 7 da Lei nº 8.429 de 02 de Junho de 1992
Indivisibilidade da Chapa,15012,Artigo 91 da Lei nº 4.737 de 15 de Julho de 1965
Indução à inscrição indevida,10756,Artigo 290 da Lei nº 4.737 de 15 de Julho de 1965
"Indução, Instigação ou Auxílio ao Uso de Drogas",5895,Parágrafo 2 Artigo 33 da Lei nº 11.343 de 23 de Agosto de 2006
Tráfico de Drogas,5895,Artigo 33 da Lei nº 11.343 de 23 de Agosto de 2006
Induzimento a erro essencial e ocultação de impedimento,9763,Artigo 236 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Induzimento a erro essencial e ocultação de impedimento,3481,Artigo 236 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Induzimento à Especulação,5843,Artigo 174 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Induzimento à Especulação,9715,Artigo 174 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
"Induzimento a Fuga, Entrega Arbitrária ou Sonegação de Incapazes",3489,Artigo 248 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
"Induzimento a Fuga, Entrega Arbitrária ou Sonegação de Incapazes (Art. 248)",9771,Artigo 248 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Induzimento à Inscrição de Eleitor em Infração às Normas Legais,11439,Artigo 290 da Lei nº 4.737 de 15 de Julho de 1965
"Induzimento, Instigação ou Auxílio a Suicídio",9639,Artigo 122 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
"Induzimento, Instigação ou Auxílio a Suicídio",3373,Artigo 122 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Ineficácia de atos  em relação à massa,9555,Artigo 138 da Lei nº 11.101 de 09 de Fevereiro de 2005
Ineficácia de atos  em relação à massa,9555,Artigo 137 da Lei nº 11.101 de 09 de Fevereiro de 2005
Ineficácia de atos  em relação à massa,9555,Artigo 136 da Lei nº 11.101 de 09 de Fevereiro de 2005
Ineficácia de atos  em relação à massa,9555,Artigo 135 da Lei nº 11.101 de 09 de Fevereiro de 2005
Ineficácia de atos  em relação à massa,9555,Artigo 134 da Lei nº 11.101 de 09 de Fevereiro de 2005
Ineficácia de atos  em relação à massa,9555,Artigo 133 da Lei nº 11.101 de 09 de Fevereiro de 2005
Ineficácia de atos  em relação à massa,9555,Artigo 132 da Lei nº 11.101 de 09 de Fevereiro de 2005
Ineficácia de atos  em relação à massa,9555,Artigo 131 da Lei nº 11.101 de 09 de Fevereiro de 2005
Ineficácia de atos  em relação à massa,9555,Artigo 130 da Lei nº 11.101 de 09 de Fevereiro de 2005
Ineficácia de atos  em relação à massa,9555,Artigo 129 da Lei nº 11.101 de 09 de Fevereiro de 2005
Inelegibilidade - Abuso do Poder Econômico ou Político,11596,Artigo 1 da Lc nº 64 de 18 de Maio de 1990
Inelegibilidade - Abuso do Poder Econômico ou Político,11596,"Artigo 1 da Alínea ""d"" do Artigo 1 Lc nº 64 de 18 de Maio de 1990"
Inelegibilidade - Analfabetismo,11597,Parágrafo 4 Artigo 14 da Constituição Federal de 1988
Inelegibilidade - Analfabetismo,11597,Artigo 1 da Lc nº 64 de 18 de Maio de 1990
Inelegibilidade - Analfabetismo,11597,"Artigo 1 da Alínea ""a"" do Artigo 1 Lc nº 64 de 18 de Maio de 1990"
Inelegibilidade - Aposentadoria Compulsória ou PAD (magistrados e membros do MP),12395,Artigo 1 da Lc nº 64 de 18 de Maio de 1990
Inelegibilidade - Aposentadoria Compulsória ou PAD (magistrados e membros do MP),12395,"Artigo 1 da Alínea ""q"" do Artigo 1 Lc nº 64 de 18 de Maio de 1990"
Inelegibilidade - Condenação Criminal por órgão colegiado ou Transitada em Julgado,11598,Artigo 1 da Lc nº 64 de 18 de Maio de 1990
Inelegibilidade - Declaração de Indignidade ou de Incompatibilidade com o Oficialato,11599,Artigo 1 da Lc nº 64 de 18 de Maio de 1990
Inelegibilidade - Declaração de Indignidade ou de Incompatibilidade com o Oficialato,11599,"Artigo 1 da Alínea ""f"" do Artigo 1 Lc nº 64 de 18 de Maio de 1990"
Inelegibilidade - Demissão do serviço público,12396,Artigo 1 da Lc nº 64 de 18 de Maio de 1990
Inelegibilidade - Demissão do serviço público,12396,"Artigo 1 da Alínea ""o"" do Artigo 1 Lc nº 64 de 18 de Maio de 1990"
Inelegibilidade - Desincompatibilização,11600,Artigo 1 da Lc nº 64 de 18 de Maio de 1990
Inelegibilidade - Exclusão do exercício de profissão,12393,Artigo 1 da Lc nº 64 de 18 de Maio de 1990
Inelegibilidade - Exclusão do exercício de profissão,12393,"Artigo 1 da Alínea ""m"" do Artigo 1 Lc nº 64 de 18 de Maio de 1990"
Inelegibilidade - Parentesco,11602,Parágrafo 7 Artigo 14 da Constituição Federal de 1988
Inelegibilidade - Parentesco,11602,Parágrafo 3 Artigo 1 da Lc nº 64 de 18 de Maio de 1990
Inelegibilidade - Parentesco,11602,Artigo 1 da Lc nº 64 de 18 de Maio de 1990
Inelegibilidade - Perda de Mandato,14936,"Artigo 1 da Alínea ""b"" do Artigo 1 Lc nº 64 de 18 de Maio de 1990"
Inelegibilidade - Perda de Mandato,14936,Artigo 1 da Lc nº 64 de 18 de Maio de 1990
Inelegibilidade - Perda de Mandato,14936,"Artigo 1 da Alínea ""c"" do Artigo 1 Lc nº 64 de 18 de Maio de 1990"
Inelegibilidade - Reeleição,11603,Parágrafo 5 Artigo 14 da Constituição Federal de 1988
Inelegibilidade - Rejeição de Contas Públicas,11604,Artigo 1 da Lc nº 64 de 18 de Maio de 1990
Inelegibilidade - Rejeição de Contas Públicas,11604,"Artigo 1 da Alínea ""g"" do Artigo 1 Lc nº 64 de 18 de Maio de 1990"
Inelegibilidade - Renúncia a cargo político na pendência de representação ou petição que possa levar a outra causa de inelegibilidade,12392,Artigo 1 da Lc nº 64 de 18 de Maio de 1990
Inelegibilidade - Renúncia a cargo político na pendência de representação ou petição que possa levar a outra causa de inelegibilidade,12392,"Artigo 1 da Alínea ""k"" do Artigo 1 Lc nº 64 de 18 de Maio de 1990"
Inelegibilidade - Representação ou Ação de Investigação Judicial Eleitoral Jugada Procedente pela Justiça Eleitoral,11605,Artigo 22 da Lc nº 64 de 18 de Maio de 1990
Inelegibilidade - Responsável por Doação Tida com Ilegal,14939,Artigo 1 da Lc nº 64 de 18 de Maio de 1990
Inelegibilidade - Responsável por Doação Tida com Ilegal,14939,"Artigo 1 da Alínea ""p"" do Artigo 1 Lc nº 64 de 18 de Maio de 1990"
Inelegibilidade - Suspensão dos Direitos Políticos por Ato Doloso de Improbidade Administrativa,14938,Artigo 1 da Lc nº 64 de 18 de Maio de 1990
Inelegibilidade - Suspensão dos Direitos Políticos por Ato Doloso de Improbidade Administrativa,14938,"Artigo 1 da Alínea ""l"" do Artigo 1 Lc nº 64 de 18 de Maio de 1990"
Inelegibilidade - Terceiro Mandato,11606,Parágrafo 5 Artigo 14 da Constituição Federal de 1988
Inelegibilidade - Vida Pregressa,11607,Parágrafo 9 Artigo 14 da Constituição Federal de 1988
Inelegibilidade - Vínculo Afetivo,11608,Parágrafo 7 Artigo 14 da Constituição Federal de 1988
Inelegibilidade - Vínculo Conjugal,11609,Parágrafo 7 Artigo 14 da Constituição Federal de 1988
Inelegibilidade - Vínculo Conjugal,11609,Parágrafo 3 Artigo 1 da Lc nº 64 de 18 de Maio de 1990
Inelegibilidade - Vínculo em União Estável,11610,Parágrafo 7 Artigo 14 da Constituição Federal de 1988
Inexigibilidade,14132,Artigo 25 da Lei nº 8.666 de 21 de Junho de 1993
Inexigibilidade de Conduta Diversa,11110,Artigo 38 do Decreto Lei nº 1.001 de 21 de Outubro de 1969
Inexigibilidade de Conduta Diversa,10619,Artigo 22 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Infanticídio,9640,Artigo 123 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Infanticídio,3375,Artigo 123 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Infiltração de Agentes,14879,Artigo 3 da Lei nº 12.850 de 02 de Agosto de 2013
Infração de medida sanitária preventiva,3515,Artigo 268 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Infração de medida sanitária preventiva,9796,Artigo 268 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Injúria,9658,Artigo 140 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Injúria,11264,Artigo 216 do Decreto Lei nº 1.001 de 21 de Outubro de 1969
Injúria,10844,Artigo 216 do Decreto Lei nº 1.001 de 21 de Outubro de 1969
Injuria eleitoral violenta,11488,Artigo 326 da Lei nº 4.737 de 15 de Julho de 1965
Injuria na Propaganda Eleitoral,11487,Artigo 326 da Lei nº 4.737 de 15 de Julho de 1965
Injuria real,11265,Artigo 217 do Decreto Lei nº 1.001 de 21 de Outubro de 1969
"Inobservancia de lei, regulamento ou instrução",11342,Artigo 324 do Decreto Lei nº 1.001 de 21 de Outubro de 1969
Inscrição de Despesas Não Empenhadas,5904,Artigo 359 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Inscrição de Despesas Não Empenhadas,9957,Artigo 359 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Inscrição em Cadastro Restritivo de Crédito,14169,Parágrafo 6 Artigo 37 da Constituição Federal de 1988
Inscrição em Cadastro Restrito de Crédito,14155,Parágrafo 6 Artigo 37 da Constituição Federal de 1988
Inscrição Fraudulenta,11438,Artigo 289 da Lei nº 4.737 de 15 de Julho de 1965
Inscrição Fraudulenta,10747,Artigo 289 da Lei nº 4.737 de 15 de Julho de 1965
Inscrição Fraudulenta Efetivada pelo Juiz,11440,Artigo 291 da Lei nº 4.737 de 15 de Julho de 1965
Inscrição na Matrícula de Registro Torrens,7897,Artigo 277 da Lei nº 6.015 de 31 de Dezembro de 1973
Inscrição Simultânea em Dois ou Mais Partidos,11519,Artigo 320 da Lei nº 4.737 de 15 de Julho de 1965
Inserção de dados falsos em sistema de informações,3596,Artigo 313 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Inserção de dados falsos em sistema de informações (art. 313-A),9845,Artigo 313 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Insubmissão,11122,Artigo 183 do Decreto Lei nº 1.001 de 21 de Outubro de 1969
Insubmissão privilegiada,11123,Parágrafo 2 Artigo 183 do Decreto Lei nº 1.001 de 21 de Outubro de 1969
Interdição de estabecimento  ou associação,11061,Artigo 118 do Decreto Lei nº 1.001 de 21 de Outubro de 1969
Interdição de estabecimento  ou associação,11061,Artigo 110 do Decreto Lei nº 1.001 de 21 de Outubro de 1969
Introdução ou abandono de animais em propriedade alheia,3427,Artigo 164 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Introdução ou abandono de animais em propriedade alheia (art. 164),9686,Artigo 164 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Inundação,11190,Artigo 272 do Decreto Lei nº 1.001 de 21 de Outubro de 1969
Inundação / Perigo de Inundação,3495,Artigo 255 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Inundação / Perigo de Inundação,3495,Artigo 254 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Inundação / Perigo de Inundação,9777,Artigo 255 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Inundação / Perigo de Inundação,9777,Artigo 254 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Inundação culposa,11967,Artigo 252 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Inundação culposa,11968,Artigo 254 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
"Inutilização, Alteração ou Perturbação de Propaganda",11489,Artigo 331 da Lei nº 4.737 de 15 de Julho de 1965
"Inutilização,sonegação ou descaminho de material probante",11370,Artigo 352 do Decreto Lei nº 1.001 de 21 de Outubro de 1969
Invasão de Dispositivo Informático,11978,Artigo 154 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
"Invasão de estabelecimento industrial, comercial ou agrícola. Sabotagem",3451,Artigo 202 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
"Invasão de estabelecimento industrial, comercial ou agrícola. Sabotagem (art. 202)",9728,Artigo 202 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Investigação de Paternidade,5804,Artigo 1601 da Lei nº 10.406 de 11 de Janeiro de 2002
Invólucro ou recipiente com falsa indicação,3507,Artigo 275 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Invólucro ou recipiente com falsa indicação (art. 275),9788,Artigo 275 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
IPMF - Imposto Provisório sobre Movimentação Financeira,10690,Artigo 2 da Lc nº 77 de 13 de Julho de 1993
Irregularidades dos Dados Publicados em Pesquisas Eleitorais,11524,Parágrafo 3 Artigo 34 da Lei nº 9.504 de 30 de Setembro de 1997
Irregularidades dos Dados Publicados em Pesquisas Eleitorais,11524,Parágrafo 2 Artigo 34 da Lei nº 9.504 de 30 de Setembro de 1997
Irregularidades dos Dados Publicados em Pesquisas Eleitorais,11524,Parágrafo 1 Artigo 34 da Lei nº 9.504 de 30 de Setembro de 1997
"Estabelecer ou explorar jogo de azar em lugar público ou acessivel ao público, mediante o pagamento de entrada ou sem ele",12350,Artigo 50 do Decreto Lei nº 3.688 de 03 de Outubro de 1941
Latrocínio,5567,Parágrafo 3 Artigo 157 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Roubo,5567,Artigo 157 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Latrocínio,5567,Artigo 2 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Latrocínio,10852,Parágrafo 3 Artigo 242 do Decreto Lei nº 1.001 de 21 de Outubro de 1969
Latrocínio,11159,Parágrafo 3 Artigo 242 do Decreto Lei nº 1.001 de 21 de Outubro de 1969
Latrocínio,9700,Parágrafo 3 Artigo 157 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Roubo,9700,Artigo 157 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Legítima Defesa,10616,Artigo 25 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Legítima Defesa,11111,Artigo 42 do Decreto Lei nº 1.001 de 21 de Outubro de 1969
Lei Geral de Proteção de Dados (LGPD),14205,Artigo 1 da Lei nº 13.709 de 14 de Agosto de 2018
Leilão,14137,Artigo 22 da Lei nº 8.666 de 21 de Junho de 1993
Lesão corporal,14943,Artigo 129 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Lesão Cometida em Razão da Condição de Mulher,14943,Parágrafo 13 Artigo 129 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Lesão grave,11237,Parágrafo 1 Artigo 209 do Decreto Lei nº 1.001 de 21 de Outubro de 1969
Lesão grave,11237,Artigo 209 do Decreto Lei nº 1.001 de 21 de Outubro de 1969
Lesão leve,11238,Artigo 209 do Decreto Lei nº 1.001 de 21 de Outubro de 1969
Lesão levíssima,11239,Parágrafo 6 Artigo 209 do Decreto Lei nº 1.001 de 21 de Outubro de 1969
Lesão levíssima,10842,Parágrafo 6 Artigo 209 do Decreto Lei nº 1.001 de 21 de Outubro de 1969
Lesão privilegiada,11240,Parágrafo 4 Artigo 209 do Decreto Lei nº 1.001 de 21 de Outubro de 1969
Lesão seguida de morte,11241,Parágrafo 3 Artigo 209 do Decreto Lei nº 1.001 de 21 de Outubro de 1969
Lesões qualificadas pelo resultado,10849,Parágrafo 3 Artigo 209 do Decreto Lei nº 1.001 de 21 de Outubro de 1969
Lesão corporal,9642,Artigo 129 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
